Ýyl,Uniwersitet,Ugur,Welaýat,Hünär,Talyp görnüşi,Kwota
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,51.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,23.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,8.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,41.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,21.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,8.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,102.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,44.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,9.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,75.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,41.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,6.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,203.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2024,TDBGI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,83.0
2024,TDBGI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,25.0
2024,TDBGI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,6.0
2024,TDBGI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,7.0
2024,TDBGI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,12.0
2024,TDBGI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,11.0
2024,TDBGI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,88.0
2024,HGI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,8.0
2024,HGI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,8.0
2024,HGI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,8.0
2024,HGI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,8.0
2024,HGI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,6.0
2024,HGI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,8.0
2024,HGI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,12.0
2024,HGI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,12.0
2024,HGI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,20.0
2024,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,8.0
2024,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,6.0
2024,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,7.0
2024,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,9.0
2024,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,9.0
2024,TDYDI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,21.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,115.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,77.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,91.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,125.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,111.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Scholarship,0.0
2024,TDYDI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,341.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Non Scholarship,112.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,2.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,87.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,2.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,70.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,2.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,118.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,2.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,102.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,2.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,395.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2024,TTII,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,16.0
2024,TTII,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,30.0
2024,TTII,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,21.0
2024,TTII,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,14.0
2024,TTII,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,28.0
2024,TTII,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,26.0
2024,TTII,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,115.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AHAL,Hünärmen,Scholarship,70.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AHAL,Hünärmen,Non Scholarship,89.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,BALKAN,Hünärmen,Scholarship,50.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,BALKAN,Hünärmen,Non Scholarship,70.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,DAŞOGUZ,Hünärmen,Scholarship,64.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,DAŞOGUZ,Hünärmen,Non Scholarship,86.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,LEBAP,Hünärmen,Scholarship,70.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,LEBAP,Hünärmen,Non Scholarship,90.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,MARY,Hünärmen,Scholarship,70.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,MARY,Hünärmen,Non Scholarship,88.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AŞGABAT,Hünärmen,Scholarship,96.0
2024,TDLU,3. Saglygy goraýyş we lukmançylyk ylymlary,AŞGABAT,Hünärmen,Non Scholarship,157.0
2024,TDBSI,5. Jemgyýet baradaky ylymlar,AHAL,Hünärmen,Non Scholarship,6.0
2024,TDBSI,5. Jemgyýet baradaky ylymlar,BALKAN,Hünärmen,Non Scholarship,4.0
2024,TDBSI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,6.0
2024,TDBSI,5. Jemgyýet baradaky ylymlar,LEBAP,Hünärmen,Non Scholarship,8.0
2024,TDBSI,5. Jemgyýet baradaky ylymlar,MARY,Hünärmen,Non Scholarship,8.0
2024,TDBSI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Hünärmen,Non Scholarship,16.0
2024,TDBSI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Scholarship,34.0
2024,TDBSI,7. Ynsanperwer ylymlar,AHAL,Hünärmen,Non Scholarship,59.0
2024,TDBSI,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Non Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Scholarship,14.0
2024,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Hünärmen,Non Scholarship,44.0
2024,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Non Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Scholarship,33.0
2024,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Hünärmen,Non Scholarship,51.0
2024,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Scholarship,47.0
2024,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Hünärmen,Non Scholarship,67.0
2024,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Non Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Scholarship,38.0
2024,TDBSI,7. Ynsanperwer ylymlar,MARY,Hünärmen,Non Scholarship,61.0
2024,TDBSI,7. Ynsanperwer ylymlar,MARY,Bakalawr,Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,MARY,Bakalawr,Non Scholarship,0.0
2024,TDBSI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Scholarship,54.0
2024,TDBSI,7. Ynsanperwer ylymlar,AŞGABAT,Hünärmen,Non Scholarship,100.0
2024,TDMI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,15.0
2024,TDMI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,9.0
2024,TDMI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,6.0
2024,TDMI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,9.0
2024,TDMI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,9.0
2024,TDMI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,32.0
2024,TDMI,7. Ynsanperwer ylymlar,AHAL,Bakalawr,Non Scholarship,13.0
2024,TDMI,7. Ynsanperwer ylymlar,BALKAN,Bakalawr,Non Scholarship,3.0
2024,TDMI,7. Ynsanperwer ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,4.0
2024,TDMI,7. Ynsanperwer ylymlar,LEBAP,Bakalawr,Non Scholarship,8.0
2024,TDMI,7. Ynsanperwer ylymlar,MARY,Bakalawr,Non Scholarship,8.0
2024,TDMI,7. Ynsanperwer ylymlar,AŞGABAT,Bakalawr,Non Scholarship,19.0
2024,TDMI,8. Sungat we medeniýet,AHAL,Bakalawr,Scholarship,16.0
2024,TDMI,8. Sungat we medeniýet,AHAL,Bakalawr,Non Scholarship,35.0
2024,TDMI,8. Sungat we medeniýet,BALKAN,Hünärmen,Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,BALKAN,Hünärmen,Non Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,BALKAN,Bakalawr,Scholarship,10.0
2024,TDMI,8. Sungat we medeniýet,BALKAN,Bakalawr,Non Scholarship,20.0
2024,TDMI,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Non Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,DAŞOGUZ,Bakalawr,Scholarship,9.0
2024,TDMI,8. Sungat we medeniýet,DAŞOGUZ,Bakalawr,Non Scholarship,21.0
2024,TDMI,8. Sungat we medeniýet,LEBAP,Hünärmen,Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,LEBAP,Hünärmen,Non Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,LEBAP,Bakalawr,Scholarship,12.0
2024,TDMI,8. Sungat we medeniýet,LEBAP,Bakalawr,Non Scholarship,24.0
2024,TDMI,8. Sungat we medeniýet,MARY,Hünärmen,Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,MARY,Hünärmen,Non Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,MARY,Bakalawr,Scholarship,12.0
2024,TDMI,8. Sungat we medeniýet,MARY,Bakalawr,Non Scholarship,25.0
2024,TDMI,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Non Scholarship,0.0
2024,TDMI,8. Sungat we medeniýet,AŞGABAT,Bakalawr,Scholarship,21.0
2024,TDMI,8. Sungat we medeniýet,AŞGABAT,Bakalawr,Non Scholarship,80.0
2024,TMK,8. Sungat we medeniýet,AHAL,Hünärmen,Scholarship,16.0
2024,TMK,8. Sungat we medeniýet,AHAL,Hünärmen,Non Scholarship,10.0
2024,TMK,8. Sungat we medeniýet,BALKAN,Hünärmen,Scholarship,10.0
2024,TMK,8. Sungat we medeniýet,BALKAN,Hünärmen,Non Scholarship,3.0
2024,TMK,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Scholarship,16.0
2024,TMK,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Non Scholarship,6.0
2024,TMK,8. Sungat we medeniýet,LEBAP,Hünärmen,Scholarship,22.0
2024,TMK,8. Sungat we medeniýet,LEBAP,Hünärmen,Non Scholarship,14.0
2024,TMK,8. Sungat we medeniýet,MARY,Hünärmen,Scholarship,24.0
2024,TMK,8. Sungat we medeniýet,MARY,Hünärmen,Non Scholarship,13.0
2024,TMK,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Scholarship,22.0
2024,TMK,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Non Scholarship,14.0
2024,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Non Scholarship,6.0
2024,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,2.0
2024,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,2.0
2024,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,4.0
2024,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,3.0
2024,TDÇA,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,7.0
2024,TDÇA,8. Sungat we medeniýet,AHAL,Hünärmen,Scholarship,20.0
2024,TDÇA,8. Sungat we medeniýet,AHAL,Hünärmen,Non Scholarship,9.0
2024,TDÇA,8. Sungat we medeniýet,AHAL,Bakalawr,Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,AHAL,Bakalawr,Non Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,BALKAN,Hünärmen,Scholarship,7.0
2024,TDÇA,8. Sungat we medeniýet,BALKAN,Hünärmen,Non Scholarship,2.0
2024,TDÇA,8. Sungat we medeniýet,BALKAN,Bakalawr,Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,BALKAN,Bakalawr,Non Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Scholarship,8.0
2024,TDÇA,8. Sungat we medeniýet,DAŞOGUZ,Hünärmen,Non Scholarship,2.0
2024,TDÇA,8. Sungat we medeniýet,DAŞOGUZ,Bakalawr,Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,DAŞOGUZ,Bakalawr,Non Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,LEBAP,Hünärmen,Scholarship,11.0
2024,TDÇA,8. Sungat we medeniýet,LEBAP,Hünärmen,Non Scholarship,7.0
2024,TDÇA,8. Sungat we medeniýet,LEBAP,Bakalawr,Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,LEBAP,Bakalawr,Non Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,MARY,Hünärmen,Scholarship,13.0
2024,TDÇA,8. Sungat we medeniýet,MARY,Hünärmen,Non Scholarship,10.0
2024,TDÇA,8. Sungat we medeniýet,MARY,Bakalawr,Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,MARY,Bakalawr,Non Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Scholarship,21.0
2024,TDÇA,8. Sungat we medeniýet,AŞGABAT,Hünärmen,Non Scholarship,16.0
2024,TDÇA,8. Sungat we medeniýet,AŞGABAT,Bakalawr,Scholarship,0.0
2024,TDÇA,8. Sungat we medeniýet,AŞGABAT,Bakalawr,Non Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Hünärmen,Non Scholarship,48.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AHAL,Bakalawr,Non Scholarship,27.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Hünärmen,Non Scholarship,82.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",BALKAN,Bakalawr,Non Scholarship,23.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Hünärmen,Non Scholarship,43.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,29.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,53.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,34.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,44.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,25.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Hünärmen,Non Scholarship,86.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Scholarship,0.0
2024,TITUKI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",AŞGABAT,Bakalawr,Non Scholarship,66.0
2024,TITUKI,5. Jemgyýet baradaky ylymlar,AHAL,Bakalawr,Non Scholarship,14.0
2024,TITUKI,5. Jemgyýet baradaky ylymlar,BALKAN,Bakalawr,Non Scholarship,11.0
2024,TITUKI,5. Jemgyýet baradaky ylymlar,DAŞOGUZ,Bakalawr,Non Scholarship,13.0
2024,TITUKI,5. Jemgyýet baradaky ylymlar,LEBAP,Bakalawr,Non Scholarship,13.0
2024,TITUKI,5. Jemgyýet baradaky ylymlar,MARY,Bakalawr,Non Scholarship,11.0
2024,TITUKI,5. Jemgyýet baradaky ylymlar,AŞGABAT,Bakalawr,Non Scholarship,28.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",DAŞOGUZ,Bakalawr,Non Scholarship,49.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Scholarship,21.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Hünärmen,Non Scholarship,25.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",LEBAP,Bakalawr,Non Scholarship,19.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Scholarship,18.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Hünärmen,Non Scholarship,22.0
2024,TOHI,"2. Inženerçilik işi, tehnologiýalar we tehniki ylymlar",MARY,Bakalawr,Non Scholarship,16.0
2024,TOHI,3. Saglygy goraýyş we lukmançylyk ylymlary,DAŞOGUZ,Hünärmen,Scholarship,56.0
2024,TOHI,3. Saglygy goraýyş we lukmançylyk ylymlary,DAŞOGUZ,Hünärmen,Non Scholarship,54.0
